,kboTIME,RA,DEC
12836,2446118.296455783,330.68062,-18.58143
12837,2446119.296471289,330.7136,-18.5707
12838,2446120.2964884527,330.74654,-18.56003
12839,2446121.296507267,330.77942,-18.54943
12840,2446122.2965277256,330.81223,-18.5389
12841,2446123.296549821,330.84496,-18.52845
12842,2446124.2965735444,330.87762,-18.51807
12843,2446125.296598887,330.91018,-18.50777
12844,2446126.2966258405,330.94265,-18.49756
12845,2446127.296654395,330.97501,-18.48743
12846,2446128.2966845403,331.00726,-18.47739
12847,2446129.2967162663,331.0394,-18.46744
12848,2446130.296749563,331.07141,-18.45758
12849,2446131.2967844205,331.10328,-18.44781
12850,2446132.296820829,331.13502,-18.43814
12851,2446133.2968587796,331.16662,-18.42857
12852,2446134.296898263,331.19806,-18.41909
12853,2446135.2969392706,331.22935,-18.40972
12854,2446136.296981793,331.26047,-18.40046
12855,2446137.297025821,331.29142,-18.3913
12856,2446138.2970713447,331.3222,-18.38225
12857,2446139.2971183527,331.35278,-18.37331
12858,2446140.2971668337,331.38318,-18.36448
12859,2446141.297216775,331.41337,-18.35577
12860,2446142.2972681634,331.44336,-18.34718
12861,2446143.2973209843,331.47313,-18.33871
12862,2446144.2973752236,331.50268,-18.33036
12863,2446145.297430865,331.532,-18.32214
12864,2446146.297487892,331.56108,-18.31404
12865,2446147.2975462885,331.58992,-18.30608
12866,2446148.2976060356,331.61851,-18.29824
12867,2446149.2976671164,331.64685,-18.29054
12868,2446150.2977295113,331.67492,-18.28297
12869,2446151.2977932016,331.70272,-18.27554
12870,2446152.2978581674,331.73025,-18.26825
12871,2446153.2979243896,331.7575,-18.2611
12872,2446154.297991847,331.78446,-18.25409
12873,2446155.2980605196,331.81113,-18.24723
12874,2446156.298130387,331.8375,-18.24051
12875,2446157.2982014287,331.86357,-18.23394
12876,2446158.2982736235,331.88932,-18.22751
12877,2446159.298346952,331.91477,-18.22124
12878,2446160.2984213945,331.9399,-18.21511
12879,2446161.298496932,331.9647,-18.20914
12880,2446162.298573545,331.98918,-18.20332
12881,2446163.298651216,332.01333,-18.19766
12882,2446164.298729926,332.03714,-18.19215
12883,2446165.298809655,332.0606,-18.1868
12884,2446166.298890385,332.08372,-18.1816
12885,2446167.2989720944,332.10649,-18.17657
12886,2446168.299054763,332.12889,-18.1717
12887,2446169.2991383676,332.15093,-18.16699
12888,2446170.299222887,332.17261,-18.16244
12889,2446171.299308297,332.1939,-18.15806
12890,2446172.299394575,332.21482,-18.15385
12891,2446173.2994816955,332.23536,-18.1498
12892,2446174.299569634,332.2555,-18.14592
12893,2446175.2996583655,332.27526,-18.14221
12894,2446176.299747864,332.29461,-18.13867
12895,2446177.2998381034,332.31356,-18.1353
12896,2446178.2999290577,332.33211,-18.13211
12897,2446179.3000207,332.35025,-18.12909
12898,2446180.300113003,332.36797,-18.12624
12899,2446181.3002059404,332.38527,-18.12357
12900,2446182.3002994847,332.40216,-18.12107
12901,2446183.3003936093,332.41862,-18.11874
12902,2446184.3004882867,332.43465,-18.11659
12903,2446185.3005834906,332.45026,-18.11462
12904,2446186.3006791943,332.46543,-18.11282
12905,2446187.3007753724,332.48018,-18.1112
12906,2446188.3008719995,332.49448,-18.10975
12907,2446189.3009690507,332.50835,-18.10848
12908,2446190.301066502,332.52177,-18.10738
12909,2446191.3011643295,332.53476,-18.10646
12910,2446192.30126251,332.5473,-18.10572
12911,2446193.301361019,332.55939,-18.10515
12912,2446194.301459831,332.57103,-18.10475
12913,2446195.301558922,332.58222,-18.10454
12914,2446196.3016582653,332.59296,-18.1045
12915,2446197.3017578344,332.60323,-18.10463
12916,2446198.301857603,332.61305,-18.10495
12917,2446199.3019575425,332.6224,-18.10544
12918,2446200.302057626,332.63129,-18.1061
12919,2446201.302157825,332.63972,-18.10694
12920,2446202.30225811,332.64767,-18.10796
12921,2446203.302358454,332.65516,-18.10915
12922,2446204.302458827,332.66218,-18.11052
12923,2446205.3025591997,332.66872,-18.11206
12924,2446206.3026595437,332.6748,-18.11377
12925,2446207.3027598294,332.6804,-18.11566
12926,2446208.302860027,332.68552,-18.11772
12927,2446209.3029601085,332.69017,-18.11995
12928,2446210.3030600445,332.69435,-18.12236
12929,2446211.303159806,332.69806,-18.12493
12930,2446212.3032593653,332.70129,-18.12767
12931,2446213.3033586945,332.70405,-18.13057
12932,2446214.3034577663,332.70635,-18.13364
12933,2446215.3035565545,332.70817,-18.13688
12934,2446216.3036550335,332.70952,-18.14028
12935,2446217.3037531776,332.7104,-18.14384
12936,2446218.3038509632,332.71082,-18.14756
12937,2446219.303948365,332.71077,-18.15144
12938,2446220.3040453605,332.71025,-18.15547
12939,2446221.3041419247,332.70928,-18.15966
12940,2446222.3042380325,332.70784,-18.16401
12941,2446223.30433366,332.70593,-18.16851
12942,2446224.3044287805,332.70357,-18.17316
12943,2446225.304523369,332.70074,-18.17797
12944,2446226.304617399,332.69746,-18.18292
12945,2446227.3047108436,332.69372,-18.18802
12946,2446228.304803676,332.68952,-18.19327
12947,2446229.30489587,332.68486,-18.19866
12948,2446230.3049873984,332.67976,-18.2042
12949,2446231.3050782345,332.6742,-18.20988
12950,2446232.3051683516,332.6682,-18.21569
12951,2446233.3052577223,332.66175,-18.22165
12952,2446234.3053463204,332.65486,-18.22774
12953,2446235.305434119,332.64753,-18.23396
12954,2446236.3055210924,332.63976,-18.24031
12955,2446237.3056072146,332.63156,-18.24679
12956,2446238.30569246,332.62293,-18.2534
12957,2446239.305776804,332.61388,-18.26013
12958,2446240.305860223,332.6044,-18.26698
12959,2446241.305942693,332.59452,-18.27396
12960,2446242.306024191,332.58421,-18.28104
12961,2446243.306104697,332.57351,-18.28824
12962,2446244.3061841885,332.5624,-18.29555
12963,2446245.3062626463,332.55089,-18.30297
12964,2446246.3063400504,332.53899,-18.3105
12965,2446247.3064163825,332.52671,-18.31812
12966,2446248.3064916227,332.51404,-18.32585
12967,2446249.3065657523,332.50099,-18.33367
12968,2446250.306638752,332.48756,-18.34159
12969,2446251.3067106022,332.47377,-18.34961
12970,2446252.306781284,332.45961,-18.35771
12971,2446253.306850776,332.44509,-18.3659
12972,2446254.3069190593,332.43021,-18.37418
12973,2446255.3069861126,332.41498,-18.38253
12974,2446256.3070519166,332.3994,-18.39097
12975,2446257.3071164507,332.38349,-18.39948
12976,2446258.3071796955,332.36723,-18.40807
12977,2446259.3072416307,332.35065,-18.41673
12978,2446260.3073022375,332.33375,-18.42546
12979,2446261.3073614966,332.31653,-18.43425
12980,2446262.307419389,332.299,-18.4431
12981,2446263.3074758966,332.28116,-18.45201
12982,2446264.307531001,332.26303,-18.46098
12983,2446265.3075846853,332.2446,-18.47
12984,2446266.3076369325,332.2259,-18.47907
12985,2446267.3076877273,332.20692,-18.48818
12986,2446268.3077370543,332.18767,-18.49733
12987,2446269.307784901,332.16816,-18.50653
12988,2446270.307831254,332.1484,-18.51575
12989,2446271.307876101,332.1284,-18.52501
12990,2446272.307919432,332.10816,-18.5343
12991,2446273.307961236,332.08769,-18.54361
12992,2446274.3080015043,332.067,-18.55294
12993,2446275.3080402273,332.04609,-18.56229
12994,2446276.3080773954,332.02498,-18.57165
12995,2446277.308113,332.00367,-18.58103
12996,2446278.308147032,331.98217,-18.59041
12997,2446279.3081794824,331.96049,-18.5998
12998,2446280.3082103413,331.93863,-18.60919
12999,2446281.3082395997,331.9166,-18.61858
13000,2446282.308267249,331.8944,-18.62797
13001,2446283.308293279,331.87206,-18.63735
13002,2446284.308317681,331.84956,-18.64672
13003,2446285.3083404466,331.82693,-18.65607
13004,2446286.308361567,331.80417,-18.66541
13005,2446287.3083810355,331.78129,-18.67473
13006,2446288.308398843,331.75829,-18.68403
13007,2446289.308414983,331.73519,-18.6933
13008,2446290.3084294493,331.712,-18.70253
13009,2446291.3084422355,331.68872,-18.71174
13010,2446292.3084533364,331.66536,-18.7209
13011,2446293.308462747,331.64193,-18.73003
13012,2446294.308470464,331.61844,-18.73911
13013,2446295.3084764844,331.59491,-18.74814
13014,2446296.308480807,331.57133,-18.75713
13015,2446297.308483432,331.54773,-18.76605
13016,2446298.3084843596,331.5241,-18.77492
13017,2446299.3084835922,331.50047,-18.78373
13018,2446300.3084811317,331.47683,-18.79247
13019,2446301.3084769817,331.4532,-18.80114
13020,2446302.308471146,331.42958,-18.80975
13021,2446303.3084636284,331.40599,-18.81827
13022,2446304.308454433,331.38243,-18.82673
13023,2446305.308443564,331.35892,-18.8351
13024,2446306.308431025,331.33545,-18.84339
13025,2446307.3084168215,331.31204,-18.85159
13026,2446308.308400956,331.2887,-18.8597
13027,2446309.3083834336,331.26544,-18.86773
13028,2446310.3083642586,331.24226,-18.87566
13029,2446311.308343435,331.21917,-18.88349
13030,2446312.308320969,331.19618,-18.89122
13031,2446313.3082968644,331.1733,-18.89885
13032,2446314.3082711273,331.15054,-18.90638
13033,2446315.308243764,331.1279,-18.9138
13034,2446316.308214781,331.1054,-18.92111
13035,2446317.308184185,331.08305,-18.9283
13036,2446318.308151984,331.06085,-18.93538
13037,2446319.308118186,331.03881,-18.94235
13038,2446320.3080828,331.01694,-18.94919
13039,2446321.3080458357,330.99525,-18.9559
13040,2446322.3080073036,330.97375,-18.96249
13041,2446323.3079672162,330.95246,-18.96895
13042,2446324.307925586,330.93137,-18.97528
13043,2446325.3078824277,330.91049,-18.98147
13044,2446326.3078377564,330.88985,-18.98753
13045,2446327.3077915884,330.86943,-18.99345
13046,2446328.30774394,330.84926,-18.99922
13047,2446329.3076948295,330.82934,-19.00485
13048,2446330.3076442736,330.80968,-19.01034
13049,2446331.3075922895,330.79029,-19.01567
13050,2446332.3075388954,330.77116,-19.02086
13051,2446333.3074841085,330.75232,-19.0259
13052,2446334.3074279455,330.73376,-19.03078
13053,2446335.3073704243,330.7155,-19.03551
13054,2446336.307311562,330.69754,-19.04009
13055,2446337.307251376,330.67989,-19.0445
13056,2446338.307189884,330.66255,-19.04876
13057,2446339.307127103,330.64553,-19.05286
13058,2446340.307063052,330.62884,-19.05679
13059,2446341.3069977486,330.61248,-19.06056
13060,2446342.306931211,330.59646,-19.06417
13061,2446343.306863459,330.58079,-19.06761
13062,2446344.3067945107,330.56548,-19.07088
13063,2446345.3067243868,330.55052,-19.07398
13064,2446346.306653107,330.53594,-19.07691
13065,2446347.3065806925,330.52172,-19.07967
13066,2446348.3065071646,330.50789,-19.08226
13067,2446349.3064325457,330.49445,-19.08467
13068,2446350.3063568585,330.4814,-19.0869
13069,2446351.306280127,330.46874,-19.08896
13070,2446352.306202376,330.4565,-19.09084
13071,2446353.306123632,330.44466,-19.09254
13072,2446354.3060439224,330.43325,-19.09406
13073,2446355.305963274,330.42225,-19.0954
13074,2446356.305881716,330.41169,-19.09656
13075,2446357.305799275,330.40155,-19.09753
13076,2446358.30571598,330.39186,-19.09833
13077,2446359.3056318583,330.3826,-19.09894
13078,2446360.305546937,330.37379,-19.09936
13079,2446361.3054612433,330.36542,-19.09961
13080,2446362.305374804,330.35751,-19.09967
13081,2446363.305287646,330.35005,-19.09954
13082,2446364.3051997954,330.34305,-19.09924
13083,2446365.3051112792,330.33651,-19.09874
13084,2446366.3050221233,330.33043,-19.09807
13085,2446367.304932354,330.32482,-19.09721
13086,2446368.3048419985,330.31968,-19.09617
13087,2446369.304751083,330.31501,-19.09495
13088,2446370.304659634,330.31082,-19.09354
13089,2446371.3045676784,330.3071,-19.09195
13090,2446372.304475244,330.30387,-19.09018
13091,2446373.3043823577,330.30112,-19.08822
13092,2446374.3042890476,330.29885,-19.08609
13093,2446375.304195342,330.29707,-19.08377
13094,2446376.3041012688,330.29579,-19.08126
13095,2446377.3040068573,330.29499,-19.07858
13096,2446378.3039121376,330.29469,-19.07571
13097,2446379.30381714,330.29489,-19.07267
13098,2446380.3037218954,330.29559,-19.06944
13099,2446381.3036264363,330.29678,-19.06603
13100,2446382.3035307946,330.29848,-19.06245
13101,2446383.303435004,330.30068,-19.05868
13102,2446384.3033390963,330.30339,-19.05474
13103,2446385.303243105,330.30659,-19.05062
13104,2446386.3031470617,330.3103,-19.04632
13105,2446387.3030509977,330.31451,-19.04186
13106,2446388.302954944,330.31922,-19.03721
13107,2446389.3028589305,330.32443,-19.0324
13108,2446390.302762987,330.33014,-19.02742
13109,2446391.302667143,330.33635,-19.02227
13110,2446392.302571427,330.34305,-19.01695
13111,2446393.3024758683,330.35025,-19.01146
13112,2446394.302380495,330.35794,-19.00581
13113,2446395.302285335,330.36613,-19.0
13114,2446396.302190417,330.3748,-18.99402
13115,2446397.302095768,330.38397,-18.98789
13116,2446398.302001417,330.39362,-18.9816
13117,2446399.301907391,330.40376,-18.97515
13118,2446400.301813718,330.41439,-18.96854
13119,2446401.3017204255,330.4255,-18.96179
13120,2446402.301627542,330.43708,-18.95487
13121,2446403.301535095,330.44915,-18.94781
13122,2446404.3014431135,330.4617,-18.9406
13123,2446405.3013516255,330.47472,-18.93324
13124,2446406.30126066,330.48821,-18.92574
13125,2446407.3011702467,330.50217,-18.91809
13126,2446408.3010804155,330.5166,-18.91029
13127,2446409.300991196,330.53149,-18.90236
13128,2446410.3009026195,330.54685,-18.89429
13129,2446411.300814715,330.56266,-18.88608
13130,2446412.3007275136,330.57893,-18.87773
13131,2446413.300641044,330.59565,-18.86925
13132,2446414.3005553354,330.61281,-18.86065
13133,2446415.300470414,330.63042,-18.85191
13134,2446416.3003863078,330.64846,-18.84305
13135,2446417.300303042,330.66693,-18.83407
13136,2446418.300220642,330.68583,-18.82496
13137,2446419.300139131,330.70515,-18.81574
13138,2446420.3000585344,330.72488,-18.80641
13139,2446421.299978875,330.74503,-18.79696
13140,2446422.2999001755,330.76558,-18.7874
13141,2446423.299822459,330.78653,-18.77773
13142,2446424.2997457474,330.80788,-18.76795
13143,2446425.299670062,330.82962,-18.75808
13144,2446426.299595425,330.85174,-18.7481
13145,2446427.299521857,330.87425,-18.73802
13146,2446428.2994493796,330.89713,-18.72785
13147,2446429.2993780137,330.92038,-18.71758
13148,2446430.2993077803,330.94399,-18.70722
13149,2446431.2992386995,330.96796,-18.69678
13150,2446432.299170793,330.99229,-18.68624
13151,2446433.299104082,331.01696,-18.67563
13152,2446434.299038587,331.04198,-18.66493
13153,2446435.2989743296,331.06734,-18.65415
13154,2446436.298911332,331.09303,-18.64329
13155,2446437.298849615,331.11904,-18.63236
13156,2446438.2987891994,331.14537,-18.62136
13157,2446439.298730107,331.17202,-18.61029
13158,2446440.298672358,331.19897,-18.59916
13159,2446441.2986159716,331.22622,-18.58796
13160,2446442.2985609663,331.25376,-18.5767
13161,2446443.2985073593,331.28159,-18.56538
13162,2446444.298455167,331.30969,-18.55402
13163,2446445.2984044044,331.33807,-18.5426
13164,2446446.2983550862,331.3667,-18.53113
13165,2446447.298307226,331.39559,-18.51962
13166,2446448.298260836,331.42473,-18.50807
13167,2446449.2982159294,331.4541,-18.49647
13168,2446450.298172517,331.48371,-18.48485
13169,2446451.298130611,331.51354,-18.47318
13170,2446452.2980902214,331.5436,-18.46149
13171,2446453.2980513587,331.57386,-18.44978
13172,2446454.298014033,331.60432,-18.43803
13173,2446455.2979782536,331.63498,-18.42627
13174,2446456.2979440293,331.66583,-18.41448
13175,2446457.29791137,331.69687,-18.40268
13176,2446458.297880284,331.72808,-18.39087
13177,2446459.29785078,331.75945,-18.37905
13178,2446460.297822868,331.79099,-18.36721
13179,2446461.297796556,331.82268,-18.35538
13180,2446462.297771853,331.85453,-18.34353
13181,2446463.2977487682,331.88651,-18.33169
13182,2446464.297727311,331.91862,-18.31985
13183,2446465.2977074897,331.95086,-18.30802
13184,2446466.2976893126,331.98322,-18.29619
13185,2446467.297672787,332.01568,-18.28438
13186,2446468.2976579205,332.04825,-18.27258
13187,2446469.297644718,332.08091,-18.26079
13188,2446470.2976331855,332.11366,-18.24903
13189,2446471.297623325,332.14648,-18.23729
13190,2446472.297615141,332.17937,-18.22558
13191,2446473.297608634,332.21232,-18.2139
13192,2446474.297603805,332.24533,-18.20225
13193,2446475.297600654,332.27837,-18.19064
13194,2446476.2975991797,332.31146,-18.17906
13195,2446477.297599382,332.34457,-18.16753
13196,2446478.2976012575,332.37769,-18.15604
13197,2446479.297604805,332.41084,-18.1446
13198,2446480.2976100207,332.44398,-18.13321
13199,2446481.2976169023,332.47712,-18.12187
13200,2446482.2976254453,332.51025,-18.11059
13201,2446483.297635646,332.54337,-18.09936
13202,2446484.2976475004,332.57645,-18.08819
13203,2446485.297661003,332.60951,-18.07709
13204,2446486.2976761507,332.64252,-18.06605
13205,2446487.2976929382,332.67549,-18.05509
13206,2446488.297711361,332.7084,-18.04419
13207,2446489.2977314163,332.74126,-18.03336
13208,2446490.297753099,332.77404,-18.02261
13209,2446491.297776405,332.80675,-18.01193
13210,2446492.2978013293,332.83938,-18.00134
13211,2446493.2978278687,332.87192,-17.99083
13212,2446494.2978560175,332.90437,-17.9804
13213,2446495.2978857686,332.9367,-17.97006
13214,2446496.2979171164,332.96893,-17.95982
13215,2446497.2979500527,333.00103,-17.94966
13216,2446498.2979845684,333.033,-17.9396
13217,2446499.298020654,333.06484,-17.92964
13218,2446500.2980582984,333.09654,-17.91978
13219,2446501.298097491,333.12808,-17.91003
13220,2446502.298138218,333.15946,-17.90038
13221,2446503.298180467,333.19068,-17.89084
13222,2446504.298224225,333.22172,-17.88141
13223,2446505.298269477,333.25258,-17.8721
13224,2446506.298316209,333.28326,-17.8629
13225,2446507.2983644055,333.31373,-17.85382
13226,2446508.298414052,333.34401,-17.84486
13227,2446509.2984651322,333.37408,-17.83602
13228,2446510.2985176304,333.40393,-17.8273
13229,2446511.298571531,333.43356,-17.81871
13230,2446512.2986268173,333.46297,-17.81025
13231,2446513.298683473,333.49214,-17.80192
13232,2446514.298741482,333.52107,-17.79372
13233,2446515.298800829,333.54976,-17.78566
13234,2446516.2988614975,333.5782,-17.77773
13235,2446517.298923473,333.60638,-17.76993
13236,2446518.2989867395,333.6343,-17.76228
13237,2446519.299051283,333.66196,-17.75476
13238,2446520.2991170874,333.68934,-17.74739
13239,2446521.299184137,333.71643,-17.74015
13240,2446522.299252416,333.74325,-17.73307
13241,2446523.2993219066,333.76977,-17.72613
13242,2446524.299392591,333.79599,-17.71934
13243,2446525.2994644507,333.82191,-17.71271
13244,2446526.299537466,333.84752,-17.70622
13245,2446527.2996116155,333.8728,-17.69989
13246,2446528.2996868794,333.89777,-17.69372
13247,2446529.2997632353,333.92241,-17.68771
13248,2446530.2998406603,333.94671,-17.68185
13249,2446531.299919132,333.97067,-17.67616
13250,2446532.2999986275,333.99429,-17.67063
13251,2446533.3000791227,334.01755,-17.66526
13252,2446534.300160594,334.04046,-17.66006
13253,2446535.3002430163,334.06301,-17.65502
13254,2446536.300326367,334.08519,-17.65016
13255,2446537.3004106204,334.107,-17.64546
13256,2446538.3004957526,334.12844,-17.64093
13257,2446539.3005817393,334.14951,-17.63657
13258,2446540.300668556,334.17018,-17.63238
13259,2446541.3007561783,334.19048,-17.62836
13260,2446542.300844582,334.21038,-17.62452
13261,2446543.300933744,334.22989,-17.62085
13262,2446544.3010236407,334.24901,-17.61735
13263,2446545.30111425,334.26772,-17.61403
13264,2446546.3012055494,334.28603,-17.61088
13265,2446547.3012975166,334.30394,-17.60791
13266,2446548.3013901296,334.32143,-17.60511
13267,2446549.3014833652,334.33851,-17.60249
13268,2446550.3015772006,334.35517,-17.60005
13269,2446551.3016716116,334.37141,-17.59778
13270,2446552.301766573,334.38723,-17.5957
13271,2446553.3018620596,334.40261,-17.59379
13272,2446554.301958045,334.41756,-17.59207
13273,2446555.3020545025,334.43207,-17.59052
13274,2446556.302151405,334.44615,-17.58916
13275,2446557.3022487243,334.45977,-17.58798
13276,2446558.302346433,334.47296,-17.58698
13277,2446559.3024445027,334.48569,-17.58616
13278,2446560.302542905,334.49797,-17.58552
13279,2446561.302641611,334.5098,-17.58507
13280,2446562.3027405925,334.52117,-17.5848
13281,2446563.3028398207,334.53209,-17.58471
13282,2446564.3029392674,334.54254,-17.5848
13283,2446565.3030389035,334.55254,-17.58507
13284,2446566.3031387012,334.56207,-17.58552
13285,2446567.303238632,334.57114,-17.58616
13286,2446568.3033386683,334.57974,-17.58697
13287,2446569.3034387827,334.58788,-17.58796
13288,2446570.3035389483,334.59555,-17.58913
13289,2446571.303639138,334.60276,-17.59048
13290,2446572.303739327,334.6095,-17.592
13291,2446573.3038394894,334.61577,-17.5937
13292,2446574.3039396005,334.62158,-17.59557
13293,2446575.3040396366,334.62692,-17.59762
13294,2446576.304139572,334.63179,-17.59984
13295,2446577.304239383,334.63619,-17.60224
13296,2446578.3043390433,334.64012,-17.60481
13297,2446579.304438527,334.64357,-17.60754
13298,2446580.304537808,334.64656,-17.61045
13299,2446581.304636859,334.64908,-17.61353
13300,2446582.3047356512,334.65112,-17.61678
13301,2446583.304834157,334.65269,-17.6202
13302,2446584.3049323494,334.65379,-17.62378
13303,2446585.3050301983,334.65442,-17.62753
13304,2446586.305127676,334.65457,-17.63145
13305,2446587.305224754,334.65426,-17.63553
13306,2446588.3053214033,334.65347,-17.63977
13307,2446589.3054175964,334.65222,-17.64417
13308,2446590.3055133047,334.6505,-17.64873
13309,2446591.3056085003,334.64831,-17.65344
13310,2446592.305703155,334.64566,-17.65832
13311,2446593.3057972426,334.64255,-17.66334
13312,2446594.3058907352,334.63898,-17.66852
13313,2446595.3059836067,334.63496,-17.67385
13314,2446596.306075831,334.63048,-17.67932
13315,2446597.3061673827,334.62555,-17.68494
13316,2446598.3062582375,334.62017,-17.69071
13317,2446599.306348371,334.61435,-17.69661
13318,2446600.3064377597,334.60808,-17.70266
13319,2446601.3065263815,334.60138,-17.70884
13320,2446602.3066142146,334.59424,-17.71515
13321,2446603.306701237,334.58667,-17.7216
13322,2446604.306787427,334.57866,-17.72818
13323,2446605.306872763,334.57024,-17.73488
13324,2446606.3069572235,334.56138,-17.74172
13325,2446607.3070407845,334.55211,-17.74867
13326,2446608.3071234236,334.54242,-17.75575
13327,2446609.3072051164,334.53232,-17.76295
13328,2446610.30728584,334.5218,-17.77027
13329,2446611.3073655698,334.51087,-17.7777
13330,2446612.307444282,334.49954,-17.78525
13331,2446613.3075219532,334.48782,-17.7929
13332,2446614.307598559,334.47569,-17.80066
13333,2446615.307674077,334.46317,-17.80853
13334,2446616.3077484835,334.45027,-17.81651
13335,2446617.307821756,334.43699,-17.82458
13336,2446618.307893872,334.42333,-17.83274
13337,2446619.3079648097,334.4093,-17.841
13338,2446620.308034547,334.39491,-17.84936
13339,2446621.3081030645,334.38015,-17.8578
13340,2446622.308170341,334.36504,-17.86632
13341,2446623.308236357,334.34959,-17.87493
13342,2446624.308301094,334.33379,-17.88361
13343,2446625.308364534,334.31766,-17.89237
13344,2446626.30842666,334.3012,-17.9012
13345,2446627.3084874563,334.28442,-17.91009
13346,2446628.3085469063,334.26733,-17.91906
13347,2446629.308604996,334.24993,-17.92808
13348,2446630.3086617123,334.23223,-17.93716
13349,2446631.30871704,334.21423,-17.9463
13350,2446632.3087709663,334.19594,-17.95549
13351,2446633.3088234775,334.17737,-17.96473
13352,2446634.3088745596,334.15852,-17.97402
13353,2446635.3089241986,334.1394,-17.98335
13354,2446636.308972379,334.12002,-17.99272
13355,2446637.3090190873,334.10038,-18.00213
13356,2446638.3090643077,334.08049,-18.01157
13357,2446639.309108026,334.06035,-18.02104
13358,2446640.3091502273,334.03998,-18.03054
13359,2446641.3091908987,334.01938,-18.04007
13360,2446642.309230025,333.99856,-18.04961
13361,2446643.309267594,333.97752,-18.05918
13362,2446644.3093035924,333.95627,-18.06876
13363,2446645.3093380085,333.93483,-18.07835
13364,2446646.30937083,333.91319,-18.08794
13365,2446647.3094020467,333.89138,-18.09754
13366,2446648.309431648,333.86939,-18.10714
13367,2446649.3094596243,333.84723,-18.11674
13368,2446650.3094859663,333.82492,-18.12633
13369,2446651.3095106673,333.80247,-18.13591
13370,2446652.3095337204,333.77987,-18.14547
13371,2446653.309555119,333.75715,-18.15502
13372,2446654.3095748588,333.7343,-18.16454
13373,2446655.3095929357,333.71134,-18.17404
13374,2446656.309609346,333.68829,-18.1835
13375,2446657.3096240885,333.66513,-18.19294
13376,2446658.3096371605,333.6419,-18.20234
13377,2446659.3096485604,333.61858,-18.2117
13378,2446660.309658287,333.5952,-18.22101
13379,2446661.309666339,333.57176,-18.23029
13380,2446662.309672714,333.54827,-18.23951
13381,2446663.309677411,333.52473,-18.24868
13382,2446664.3096804274,333.50115,-18.2578
13383,2446665.3096817615,333.47755,-18.26686
13384,2446666.309681411,333.45393,-18.27586
13385,2446667.3096793746,333.4303,-18.28479
13386,2446668.309675651,333.40667,-18.29366
13387,2446669.3096702397,333.38305,-18.30246
13388,2446670.3096631397,333.35944,-18.31118
13389,2446671.3096543523,333.33586,-18.31983
13390,2446672.3096438777,333.31231,-18.3284
13391,2446673.309631718,333.28881,-18.33688
13392,2446674.3096178747,333.26536,-18.34528
13393,2446675.3096023514,333.24197,-18.35359
13394,2446676.3095851513,333.21865,-18.3618
13395,2446677.30956628,333.19542,-18.36992
13396,2446678.3095457423,333.17228,-18.37794
13397,2446679.309523545,333.14924,-18.38586
13398,2446680.3094996964,333.1263,-18.39367
13399,2446681.309474204,333.10349,-18.40137
13400,2446682.3094470785,333.08081,-18.40896
13401,2446683.3094183295,333.05826,-18.41643
13402,2446684.3093879693,333.03587,-18.42379
13403,2446685.3093560087,333.01363,-18.43102
13404,2446686.3093224596,332.99155,-18.43814
13405,2446687.3092873353,332.96964,-18.44513
13406,2446688.3092506467,332.94792,-18.45199
13407,2446689.309212407,332.92638,-18.45872
13408,2446690.309172628,332.90504,-18.46531
13409,2446691.309131321,332.88391,-18.47178
13410,2446692.3090884984,332.86298,-18.47811
13411,2446693.3090441716,332.84228,-18.4843
13412,2446694.3089983533,332.8218,-18.49034
13413,2446695.3089510547,332.80156,-18.49625
13414,2446696.3089022897,332.78155,-18.50201
13415,2446697.3088520705,332.76181,-18.50762
13416,2446698.308800411,332.74231,-18.51309
13417,2446699.308747326,332.72309,-18.5184
13418,2446700.308692829,332.70414,-18.52356
13419,2446701.3086369373,332.68547,-18.52856
13420,2446702.3085796656,332.6671,-18.53341
13421,2446703.3085210314,332.64902,-18.53809
13422,2446704.3084610514,332.63125,-18.54262
13423,2446705.308399745,332.61379,-18.54697
13424,2446706.3083371306,332.59666,-18.55117
13425,2446707.3082732284,332.57985,-18.55519
13426,2446708.30820806,332.56339,-18.55905
13427,2446709.3081416474,332.54726,-18.56273
13428,2446710.3080740133,332.53149,-18.56624
13429,2446711.3080051816,332.51608,-18.56958
13430,2446712.3079351764,332.50103,-18.57274
13431,2446713.3078640215,332.48635,-18.57573
13432,2446714.3077917416,332.47205,-18.57854
13433,2446715.307718361,332.45813,-18.58116
13434,2446716.307643902,332.4446,-18.58361
13435,2446717.3075683904,332.43146,-18.58588
13436,2446718.307491848,332.41871,-18.58797
13437,2446719.307414299,332.40637,-18.58987
13438,2446720.3073357656,332.39444,-18.5916
13439,2446721.3072562716,332.38292,-18.59314
13440,2446722.30717584,332.37181,-18.59449
13441,2446723.307094494,332.36113,-18.59567
13442,2446724.3070122567,332.35087,-18.59665
13443,2446725.306929153,332.34105,-18.59746
13444,2446726.306845207,332.33166,-18.59807
13445,2446727.3067604424,332.32271,-18.5985
13446,2446728.3066748856,332.3142,-18.59874
13447,2446729.3065885613,332.30615,-18.5988
13448,2446730.306501496,332.29854,-18.59866
13449,2446731.3064137166,332.2914,-18.59834
13450,2446732.3063252494,332.28472,-18.59783
13451,2446733.3062361223,332.2785,-18.59713
13452,2446734.3061463647,332.27275,-18.59623
13453,2446735.3060560045,332.26748,-18.59515
13454,2446736.3059650725,332.26268,-18.59388
13455,2446737.3058735994,332.25837,-18.59242
